cpu_fclk_min, cpu_fclk_max, cpu_fclk_cur, cpu_temp, cpu_load, ip_wired, ip_wifi, memory_usage, swap_usage
cpu_fclk_min, cpu_fclk_max, cpu_fclk_cur, cpu_temp, cpu_load, ip_wired, ip_wifi, memory_usage, swap_usage
600.0, 1400.0, 1400.0, 37.552, 11.4, fe80::5da0:4da9:f958:2a44%eth0, b8:27:eb:cb:e6:f6, 13.4, 0.0
600.0, 1400.0, 1400.0, 36.476, 13.3, fe80::5da0:4da9:f958:2a44%eth0, b8:27:eb:cb:e6:f6, 13.4, 0.0
600.0, 1400.0, 1400.0, 39.166, 39.7, 192.168.0.34, 192.168.0.118, 34.4, 0.0
600.0, 1400.0, 600.0, 36.476, 34.3, 192.168.0.34, 192.168.0.118, 42.3, 1.0
600.0, 1400.0, 600.0, 34.862, 3.4, 192.168.0.34, 192.168.0.118, 42.1, 1.0
600.0, 1400.0, 1400.0, 36.476, 7.5, 192.168.0.34, 192.168.0.118, 44.4, 1.0
600.0, 1400.0, 600.0, 34.324, 3.6, 192.168.0.34, 192.168.0.118, 42.5, 1.0
600.0, 1400.0, 600.0, 33.786, 2.6, 192.168.0.34, 192.168.0.118, 43.3, 1.0
600.0, 1400.0, 600.0, 33.786, 4.2, 192.168.0.34, 192.168.0.118, 44.2, 1.0
600.0, 1400.0, 600.0, 34.324, 3.5, 192.168.0.34, 192.168.0.118, 44.3, 1.0
600.0, 1400.0, 600.0, 34.862, 7.3, 192.168.0.34, 192.168.0.118, 45.3, 1.0
600.0, 1400.0, 600.0, 34.324, 9.0, 192.168.0.34, 192.168.0.118, 42.4, 1.0
600.0, 1400.0, 1400.0, 36.476, 12.6, 192.168.0.34, 192.168.0.118, 46.3, 1.0
600.0, 1400.0, 1400.0, 41.856, 65.6, 192.168.0.34, 192.168.0.118, 50.3, 2.5
600.0, 1400.0, 1400.0, 40.78, 81.9, 192.168.0.34, 192.168.0.118, 53.1, 2.5
600.0, 1400.0, 1400.0, 41.856, 78.3, 192.168.0.34, 192.168.0.118, 50.4, 2.5
600.0, 1400.0, 1400.0, 40.78, 72.2, 192.168.0.34, 192.168.0.118, 49.8, 2.5
600.0, 1400.0, 1400.0, 42.932, 74.4, 192.168.0.34, 192.168.0.118, 49.9, 2.5
600.0, 1400.0, 1400.0, 41.318, 58.4, 192.168.0.34, 192.168.0.118, 52.0, 2.5
600.0, 1400.0, 700.0, 39.166, 25.9, 192.168.0.34, 192.168.0.118, 55.3, 2.5
600.0, 1400.0, 1400.0, 43.47, 66.1, 192.168.0.34, 192.168.0.118, 69.5, 3.0
600.0, 1400.0, 1400.0, 40.78, 59.0, 192.168.0.34, 192.168.0.118, 62.1, 6.3
600.0, 1400.0, 900.0, 37.014, 17.1, 192.168.0.34, 192.168.0.118, 25.7, 3.3
600.0, 1400.0, 600.0, 35.4, 2.6, 192.168.0.34, 192.168.0.118, 26.2, 3.3
cpu_fclk_min, cpu_fclk_max, cpu_fclk_cur, cpu_temp, cpu_load, ip_wired, ip_wifi, memory_usage, swap_usage
600.0, 1400.0, 1400.0, 37.014, 22.2, 2003:ee:a71e:2200:beb9:55b3:a35b:8014, b8:27:eb:cb:e6:f6, 13.4, 0.0
600.0, 1400.0, 1400.0, 36.476, 16.7, 2003:ee:a71e:2200:beb9:55b3:a35b:8014, b8:27:eb:cb:e6:f6, 13.5, 0.0
600.0, 1400.0, 1400.0, 39.166, 52.7, 192.168.0.34, 192.168.0.118, 26.6, 0.0
600.0, 1400.0, 1400.0, 39.704, 63.6, 192.168.0.34, 192.168.0.118, 46.9, 0.0
600.0, 1400.0, 600.0, 38.628, 13.2, 192.168.0.34, 192.168.0.118, 42.6, 0.0
600.0, 1400.0, 600.0, 37.552, 0.8, 192.168.0.34, 192.168.0.118, 42.6, 0.0
600.0, 1400.0, 600.0, 37.552, 1.1, 192.168.0.34, 192.168.0.118, 42.5, 0.0
600.0, 1400.0, 600.0, 38.09, 0.8, 192.168.0.34, 192.168.0.118, 42.5, 0.0
600.0, 1400.0, 600.0, 37.552, 0.9, 192.168.0.34, 192.168.0.118, 42.4, 0.0
600.0, 1400.0, 600.0, 38.628, 0.8, 192.168.0.34, 192.168.0.118, 42.4, 0.0
600.0, 1400.0, 600.0, 38.09, 0.7, 192.168.0.34, 192.168.0.118, 42.5, 0.0
600.0, 1400.0, 600.0, 38.628, 0.8, 192.168.0.34, 192.168.0.118, 42.5, 0.0
600.0, 1400.0, 600.0, 38.628, 0.9, 192.168.0.34, 192.168.0.118, 42.5, 0.0
600.0, 1400.0, 600.0, 38.628, 0.9, 192.168.0.34, 192.168.0.118, 42.5, 0.0
600.0, 1400.0, 600.0, 38.09, 0.7, 192.168.0.34, 192.168.0.118, 42.5, 0.0
600.0, 1400.0, 600.0, 38.628, 1.0, 192.168.0.34, 192.168.0.118, 42.4, 0.0
600.0, 1400.0, 600.0, 38.628, 0.8, 192.168.0.34, 192.168.0.118, 42.4, 0.0
600.0, 1400.0, 600.0, 38.09, 0.7, 192.168.0.34, 192.168.0.118, 42.4, 0.0
600.0, 1400.0, 600.0, 37.552, 1.0, 192.168.0.34, 192.168.0.118, 42.4, 0.0
600.0, 1400.0, 600.0, 38.09, 0.9, 192.168.0.34, 192.168.0.118, 42.4, 0.0
600.0, 1400.0, 600.0, 37.014, 1.0, 192.168.0.34, 192.168.0.118, 42.4, 0.0
600.0, 1400.0, 600.0, 38.09, 0.9, 192.168.0.34, 192.168.0.118, 42.0, 0.0
600.0, 1400.0, 600.0, 38.628, 4.0, 192.168.0.34, 192.168.0.118, 42.1, 0.0
600.0, 1400.0, 600.0, 38.628, 3.4, 192.168.0.34, 192.168.0.118, 42.1, 0.0
600.0, 1400.0, 600.0, 38.09, 1.3, 192.168.0.34, 192.168.0.118, 42.1, 0.0
600.0, 1400.0, 600.0, 38.628, 4.1, 192.168.0.34, 192.168.0.118, 42.2, 0.0
600.0, 1400.0, 600.0, 38.628, 13.5, 192.168.0.34, 192.168.0.118, 42.8, 0.0
600.0, 1400.0, 600.0, 38.628, 11.0, 192.168.0.34, 192.168.0.118, 26.0, 0.0
600.0, 1400.0, 600.0, 38.628, 2.9, 192.168.0.34, 192.168.0.118, 26.6, 0.0
cpu_fclk_min, cpu_fclk_max, cpu_fclk_cur, cpu_temp, cpu_load, ip_wired, ip_wifi, memory_usage, swap_usage
600.0, 1400.0, 1400.0, 33.248, 23.9, 2003:ee:a71e:2200:beb9:55b3:a35b:8014, b8:27:eb:cb:e6:f6, 13.4, 0.0
600.0, 1400.0, 1400.0, 33.248, 43.2, 2003:ee:a71e:2200:beb9:55b3:a35b:8014, b8:27:eb:cb:e6:f6, 13.6, 0.0
600.0, 1400.0, 1400.0, 34.324, 57.2, 192.168.0.34, 169.254.125.248, 29.2, 0.0
600.0, 1400.0, 1400.0, 35.4, 58.6, 192.168.0.34, 169.254.125.248, 45.8, 0.0
600.0, 1400.0, 600.0, 33.786, 2.7, 192.168.0.34, 169.254.125.248, 41.8, 0.0
600.0, 1400.0, 600.0, 33.786, 1.1, 192.168.0.34, 169.254.125.248, 41.8, 0.0
600.0, 1400.0, 600.0, 34.324, 1.2, 192.168.0.34, 169.254.125.248, 41.6, 0.0
600.0, 1400.0, 600.0, 34.324, 0.7, 192.168.0.34, 169.254.125.248, 41.6, 0.0
600.0, 1400.0, 600.0, 34.324, 0.8, 192.168.0.34, 169.254.125.248, 41.6, 0.0
600.0, 1400.0, 600.0, 34.324, 1.0, 192.168.0.34, 169.254.125.248, 41.6, 0.0
600.0, 1400.0, 600.0, 34.862, 0.8, 192.168.0.34, 169.254.125.248, 41.6, 0.0
600.0, 1400.0, 600.0, 34.862, 0.9, 192.168.0.34, 169.254.125.248, 41.6, 0.0
600.0, 1400.0, 600.0, 34.862, 0.9, 192.168.0.34, 169.254.125.248, 41.6, 0.0
600.0, 1400.0, 600.0, 34.862, 0.7, 192.168.0.34, 169.254.125.248, 41.6, 0.0
600.0, 1400.0, 600.0, 35.4, 0.8, 192.168.0.34, 169.254.125.248, 41.6, 0.0
600.0, 1400.0, 1400.0, 35.4, 5.8, 192.168.0.34, 169.254.125.248, 42.0, 0.0
600.0, 1400.0, 600.0, 35.4, 1.0, 192.168.0.34, 169.254.125.248, 42.0, 0.0
600.0, 1400.0, 600.0, 35.4, 0.8, 192.168.0.34, 169.254.125.248, 42.0, 0.0
600.0, 1400.0, 600.0, 35.4, 0.9, 192.168.0.34, 169.254.125.248, 42.0, 0.0
600.0, 1400.0, 600.0, 35.4, 0.7, 192.168.0.34, 169.254.125.248, 42.0, 0.0
600.0, 1400.0, 600.0, 35.938, 0.9, 192.168.0.34, 169.254.125.248, 42.0, 0.0
600.0, 1400.0, 600.0, 36.476, 1.0, 192.168.0.34, 169.254.125.248, 42.0, 0.0
600.0, 1400.0, 600.0, 36.476, 0.9, 192.168.0.34, 169.254.125.248, 42.0, 0.0
600.0, 1400.0, 600.0, 35.938, 0.7, 192.168.0.34, 169.254.125.248, 42.0, 0.0
600.0, 1400.0, 600.0, 35.4, 0.7, 192.168.0.34, 169.254.125.248, 42.0, 0.0
600.0, 1400.0, 600.0, 35.4, 0.7, 192.168.0.34, 169.254.125.248, 42.0, 0.0
600.0, 1400.0, 600.0, 36.476, 2.1, 192.168.0.34, 169.254.125.248, 42.0, 0.0
600.0, 1400.0, 600.0, 36.476, 0.7, 192.168.0.34, 169.254.125.248, 42.0, 0.0
600.0, 1400.0, 600.0, 36.476, 1.8, 192.168.0.34, 169.254.125.248, 44.1, 0.0
600.0, 1400.0, 600.0, 36.476, 2.0, 192.168.0.34, 169.254.125.248, 43.0, 0.0
600.0, 1400.0, 600.0, 36.476, 2.6, 192.168.0.34, 169.254.125.248, 42.9, 0.0
600.0, 1400.0, 600.0, 36.476, 4.1, 192.168.0.34, 169.254.125.248, 42.9, 0.0
600.0, 1400.0, 600.0, 36.476, 4.2, 192.168.0.34, 169.254.125.248, 42.9, 0.0
600.0, 1400.0, 600.0, 35.938, 3.8, 192.168.0.34, 169.254.125.248, 42.9, 0.0
600.0, 1400.0, 600.0, 36.476, 4.6, 192.168.0.34, 169.254.125.248, 42.9, 0.0
600.0, 1400.0, 600.0, 36.476, 0.9, 192.168.0.34, 169.254.125.248, 42.9, 0.0
600.0, 1400.0, 600.0, 36.476, 5.0, 192.168.0.34, 169.254.125.248, 42.9, 0.0
600.0, 1400.0, 600.0, 36.476, 5.5, 192.168.0.34, 169.254.125.248, 42.9, 0.0
600.0, 1400.0, 600.0, 37.014, 3.2, 192.168.0.34, 169.254.125.248, 42.9, 0.0
600.0, 1400.0, 600.0, 37.014, 3.7, 192.168.0.34, 169.254.125.248, 42.9, 0.0
600.0, 1400.0, 600.0, 36.476, 0.8, 192.168.0.34, 169.254.125.248, 42.9, 0.0
600.0, 1400.0, 600.0, 36.476, 1.0, 192.168.0.34, 169.254.125.248, 42.9, 0.0
600.0, 1400.0, 600.0, 36.476, 0.8, 192.168.0.34, 169.254.125.248, 42.9, 0.0
600.0, 1400.0, 600.0, 36.476, 0.7, 192.168.0.34, 169.254.125.248, 42.9, 0.0
600.0, 1400.0, 600.0, 36.476, 0.8, 192.168.0.34, 169.254.125.248, 42.9, 0.0
600.0, 1400.0, 600.0, 36.476, 0.8, 192.168.0.34, 169.254.125.248, 42.9, 0.0
600.0, 1400.0, 1400.0, 36.476, 0.9, 192.168.0.34, 169.254.125.248, 42.9, 0.0
cpu_fclk_min, cpu_fclk_max, cpu_fclk_cur, cpu_temp, cpu_load, ip_wired, ip_wifi, memory_usage, swap_usage
600.0, 1400.0, 900.0, 39.166, 17.5, fe80::5da0:4da9:f958:2a44%eth0, b8:27:eb:cb:e6:f6, 14.0, 0.0
600.0, 1400.0, 1400.0, 39.704, 15.7, 2003:ee:a71e:2200:beb9:55b3:a35b:8014, b8:27:eb:cb:e6:f6, 14.1, 0.0
600.0, 1400.0, 1400.0, 40.78, 44.2, 192.168.0.34, 169.254.125.248, 30.3, 0.0
600.0, 1400.0, 1400.0, 39.166, 44.4, 192.168.0.34, 169.254.125.248, 42.6, 1.3
600.0, 1400.0, 600.0, 38.628, 1.9, 192.168.0.34, 169.254.125.248, 42.3, 1.3
600.0, 1400.0, 1400.0, 38.628, 2.8, 192.168.0.34, 169.254.125.248, 42.3, 1.3
600.0, 1400.0, 600.0, 38.09, 10.6, 192.168.0.34, 169.254.125.248, 42.6, 1.3
600.0, 1400.0, 900.0, 38.628, 14.5, 192.168.0.34, 169.254.125.248, 46.0, 1.3
600.0, 1400.0, 700.0, 38.09, 2.8, 192.168.0.34, 169.254.125.248, 45.9, 1.3
600.0, 1400.0, 1400.0, 38.09, 6.5, 192.168.0.34, 169.254.125.248, 46.1, 1.3
600.0, 1400.0, 600.0, 37.552, 7.3, 192.168.0.34, 169.254.125.248, 46.1, 1.3
600.0, 1400.0, 600.0, 39.166, 12.5, 192.168.0.34, 169.254.125.248, 48.0, 1.3
600.0, 1400.0, 1400.0, 45.084, 67.0, 192.168.0.34, 169.254.125.248, 52.6, 2.5
600.0, 1400.0, 1400.0, 46.16, 75.4, 192.168.0.34, 169.254.125.248, 51.7, 2.5
600.0, 1400.0, 1400.0, 46.698, 78.0, 192.168.0.34, 169.254.125.248, 52.8, 2.5
600.0, 1400.0, 1400.0, 47.236, 82.8, 192.168.0.34, 169.254.125.248, 52.2, 2.5
600.0, 1400.0, 1400.0, 47.236, 79.1, 192.168.0.34, 169.254.125.248, 52.7, 2.5
600.0, 1400.0, 1400.0, 46.698, 77.1, 192.168.0.34, 169.254.125.248, 52.9, 2.5
600.0, 1400.0, 1400.0, 46.16, 75.7, 192.168.0.34, 169.254.125.248, 52.8, 2.5
600.0, 1400.0, 1400.0, 45.084, 78.4, 192.168.0.34, 169.254.125.248, 52.9, 2.5
600.0, 1400.0, 1400.0, 48.312, 75.9, 192.168.0.34, 169.254.125.248, 52.9, 2.5
600.0, 1400.0, 1400.0, 45.622, 74.8, 192.168.0.34, 169.254.125.248, 52.7, 2.5
600.0, 1400.0, 1400.0, 47.236, 73.9, 192.168.0.34, 169.254.125.248, 53.0, 2.5
600.0, 1400.0, 1400.0, 47.236, 79.4, 192.168.0.34, 169.254.125.248, 52.5, 2.5
600.0, 1400.0, 1400.0, 47.236, 75.9, 192.168.0.34, 169.254.125.248, 52.5, 2.5
600.0, 1400.0, 1400.0, 46.16, 76.9, 192.168.0.34, 169.254.125.248, 52.4, 2.5
600.0, 1400.0, 1400.0, 48.312, 73.5, 192.168.0.34, 169.254.125.248, 52.3, 2.5
600.0, 1400.0, 1400.0, 47.774, 73.5, 192.168.0.34, 169.254.125.248, 52.3, 2.5
600.0, 1400.0, 1400.0, 46.16, 73.4, 192.168.0.34, 169.254.125.248, 52.3, 2.5
600.0, 1400.0, 1400.0, 46.16, 75.8, 192.168.0.34, 169.254.125.248, 52.4, 2.5
600.0, 1400.0, 1400.0, 46.16, 75.2, 192.168.0.34, 169.254.125.248, 52.2, 2.5
600.0, 1400.0, 1400.0, 45.622, 75.9, 192.168.0.34, 169.254.125.248, 52.5, 2.5
600.0, 1400.0, 1400.0, 46.698, 77.9, 192.168.0.34, 169.254.125.248, 52.1, 2.5
600.0, 1400.0, 1400.0, 48.312, 72.3, 192.168.0.34, 169.254.125.248, 52.3, 2.5
600.0, 1400.0, 1400.0, 45.084, 76.7, 192.168.0.34, 169.254.125.248, 52.3, 2.5
600.0, 1400.0, 1400.0, 46.698, 79.6, 192.168.0.34, 169.254.125.248, 52.5, 2.5
600.0, 1400.0, 1400.0, 46.16, 77.5, 192.168.0.34, 169.254.125.248, 52.3, 2.5
600.0, 1400.0, 1400.0, 48.312, 73.0, 192.168.0.34, 169.254.125.248, 52.6, 2.5
600.0, 1400.0, 1400.0, 48.312, 73.0, 192.168.0.34, 169.254.125.248, 52.4, 2.5
600.0, 1400.0, 1400.0, 48.85, 73.9, 192.168.0.34, 169.254.125.248, 52.2, 2.5
600.0, 1400.0, 1400.0, 48.85, 74.6, 192.168.0.34, 169.254.125.248, 52.3, 2.5
600.0, 1400.0, 1400.0, 47.236, 76.7, 192.168.0.34, 169.254.125.248, 52.4, 2.5
600.0, 1400.0, 1400.0, 48.312, 74.6, 192.168.0.34, 169.254.125.248, 52.2, 2.5
600.0, 1400.0, 1400.0, 48.312, 73.8, 192.168.0.34, 169.254.125.248, 52.2, 2.5
600.0, 1400.0, 1400.0, 46.698, 75.4, 192.168.0.34, 169.254.125.248, 52.3, 2.5
600.0, 1400.0, 1400.0, 49.388, 73.7, 192.168.0.34, 169.254.125.248, 52.5, 2.5
600.0, 1400.0, 1400.0, 47.774, 73.6, 192.168.0.34, 169.254.125.248, 52.6, 2.5
600.0, 1400.0, 1400.0, 48.85, 78.4, 192.168.0.34, 169.254.125.248, 52.4, 2.5
600.0, 1400.0, 1400.0, 49.388, 73.4, 192.168.0.34, 169.254.125.248, 52.3, 2.5
600.0, 1400.0, 1400.0, 49.388, 73.0, 192.168.0.34, 169.254.125.248, 52.3, 2.5
600.0, 1400.0, 1400.0, 48.312, 74.4, 192.168.0.34, 169.254.125.248, 52.2, 2.5
600.0, 1400.0, 1400.0, 48.85, 76.7, 192.168.0.34, 169.254.125.248, 52.4, 2.5
600.0, 1400.0, 1400.0, 48.312, 75.8, 192.168.0.34, 169.254.125.248, 52.2, 2.5
600.0, 1400.0, 1400.0, 49.388, 72.1, 192.168.0.34, 169.254.125.248, 52.6, 2.5
600.0, 1400.0, 1400.0, 49.388, 73.3, 192.168.0.34, 169.254.125.248, 52.3, 2.5
600.0, 1400.0, 1400.0, 49.388, 75.2, 192.168.0.34, 169.254.125.248, 52.3, 2.5
600.0, 1400.0, 1400.0, 49.388, 74.5, 192.168.0.34, 169.254.125.248, 52.2, 2.5
600.0, 1400.0, 1400.0, 49.388, 74.9, 192.168.0.34, 169.254.125.248, 52.4, 2.5
600.0, 1400.0, 1400.0, 49.926, 75.7, 192.168.0.34, 169.254.125.248, 52.3, 2.5
600.0, 1400.0, 1400.0, 49.926, 76.4, 192.168.0.34, 169.254.125.248, 52.4, 2.5
600.0, 1400.0, 1400.0, 49.388, 76.1, 192.168.0.34, 169.254.125.248, 52.3, 2.5
600.0, 1400.0, 1400.0, 47.236, 77.5, 192.168.0.34, 169.254.125.248, 52.5, 2.5
600.0, 1400.0, 1400.0, 45.084, 86.6, 192.168.0.34, 169.254.125.248, 52.6, 2.5
600.0, 1400.0, 1400.0, 45.084, 85.8, 192.168.0.34, 169.254.125.248, 52.5, 2.5
600.0, 1400.0, 1400.0, 48.312, 74.5, 192.168.0.34, 169.254.125.248, 52.4, 2.5
600.0, 1400.0, 1400.0, 45.622, 77.7, 192.168.0.34, 169.254.125.248, 52.5, 2.5
600.0, 1400.0, 1400.0, 47.236, 74.0, 192.168.0.34, 169.254.125.248, 52.3, 2.5
600.0, 1400.0, 1400.0, 47.774, 80.6, 192.168.0.34, 169.254.125.248, 52.6, 2.5
600.0, 1400.0, 1400.0, 49.388, 76.5, 192.168.0.34, 169.254.125.248, 52.4, 2.5
600.0, 1400.0, 1400.0, 49.388, 73.4, 192.168.0.34, 169.254.125.248, 52.2, 2.5
600.0, 1400.0, 1400.0, 49.388, 72.8, 192.168.0.34, 169.254.125.248, 52.1, 2.5
600.0, 1400.0, 1400.0, 49.926, 72.7, 192.168.0.34, 169.254.125.248, 51.9, 2.5
600.0, 1400.0, 1400.0, 49.388, 75.4, 192.168.0.34, 169.254.125.248, 51.9, 2.5
600.0, 1400.0, 1400.0, 49.388, 75.0, 192.168.0.34, 169.254.125.248, 51.8, 2.5
600.0, 1400.0, 1400.0, 49.388, 72.7, 192.168.0.34, 169.254.125.248, 51.8, 2.5
600.0, 1400.0, 600.0, 42.932, 38.6, 192.168.0.34, 169.254.125.248, 52.4, 2.5
600.0, 1400.0, 600.0, 40.78, 4.7, 192.168.0.34, 169.254.125.248, 49.6, 2.5
600.0, 1400.0, 600.0, 40.78, 0.9, 192.168.0.34, 169.254.125.248, 49.3, 2.5
600.0, 1400.0, 600.0, 41.318, 7.5, 192.168.0.34, 169.254.125.248, 49.4, 2.5
600.0, 1400.0, 1400.0, 42.394, 23.0, 192.168.0.34, 169.254.125.248, 49.7, 2.5
600.0, 1400.0, 700.0, 42.394, 18.5, 192.168.0.34, 169.254.125.248, 51.6, 2.5
600.0, 1400.0, 1400.0, 45.084, 20.4, 192.168.0.34, 169.254.125.248, 52.5, 2.5
600.0, 1400.0, 1400.0, 48.312, 77.3, 192.168.0.34, 169.254.125.248, 51.4, 2.5
600.0, 1400.0, 1400.0, 46.16, 82.6, 192.168.0.34, 169.254.125.248, 52.0, 2.5
600.0, 1400.0, 1400.0, 47.236, 83.4, 192.168.0.34, 169.254.125.248, 52.3, 2.5
600.0, 1400.0, 1400.0, 48.312, 76.1, 192.168.0.34, 169.254.125.248, 52.4, 2.5
600.0, 1400.0, 1400.0, 48.312, 77.9, 192.168.0.34, 169.254.125.248, 52.7, 2.5
600.0, 1400.0, 1400.0, 48.85, 80.4, 192.168.0.34, 169.254.125.248, 52.3, 2.5
600.0, 1400.0, 1400.0, 46.16, 79.7, 192.168.0.34, 169.254.125.248, 52.5, 2.5
600.0, 1400.0, 1400.0, 49.388, 77.0, 192.168.0.34, 169.254.125.248, 52.6, 2.5
600.0, 1400.0, 1400.0, 49.388, 71.4, 192.168.0.34, 169.254.125.248, 52.5, 2.5
600.0, 1400.0, 1400.0, 48.85, 75.2, 192.168.0.34, 169.254.125.248, 52.6, 2.5
600.0, 1400.0, 1400.0, 49.388, 74.3, 192.168.0.34, 169.254.125.248, 52.7, 2.5
600.0, 1400.0, 1400.0, 48.85, 77.2, 192.168.0.34, 169.254.125.248, 52.8, 2.5
600.0, 1400.0, 1400.0, 49.388, 76.6, 192.168.0.34, 169.254.125.248, 52.9, 2.5
600.0, 1400.0, 1400.0, 49.926, 73.1, 192.168.0.34, 169.254.125.248, 52.9, 2.5
600.0, 1400.0, 1400.0, 49.926, 75.8, 192.168.0.34, 169.254.125.248, 52.8, 2.5
600.0, 1400.0, 1400.0, 48.312, 76.3, 192.168.0.34, 169.254.125.248, 52.6, 2.5
600.0, 1400.0, 1400.0, 48.85, 72.1, 192.168.0.34, 169.254.125.248, 52.4, 2.5
600.0, 1400.0, 1400.0, 49.388, 75.8, 192.168.0.34, 169.254.125.248, 52.4, 2.5
600.0, 1400.0, 1400.0, 49.388, 72.2, 192.168.0.34, 169.254.125.248, 52.3, 2.5
600.0, 1400.0, 1400.0, 50.464, 74.7, 192.168.0.34, 169.254.125.248, 52.5, 2.5
600.0, 1400.0, 1400.0, 49.388, 73.9, 192.168.0.34, 169.254.125.248, 52.4, 2.5
600.0, 1400.0, 1400.0, 49.926, 76.9, 192.168.0.34, 169.254.125.248, 52.5, 2.5
600.0, 1400.0, 1400.0, 47.774, 75.5, 192.168.0.34, 169.254.125.248, 52.6, 2.5
600.0, 1400.0, 1400.0, 49.388, 72.3, 192.168.0.34, 169.254.125.248, 52.5, 2.5
600.0, 1400.0, 1400.0, 47.774, 75.2, 192.168.0.34, 169.254.125.248, 52.6, 2.5
600.0, 1400.0, 1400.0, 49.388, 79.0, 192.168.0.34, 169.254.125.248, 52.6, 2.5
600.0, 1400.0, 1400.0, 49.388, 74.9, 192.168.0.34, 169.254.125.248, 52.7, 2.5
600.0, 1400.0, 1400.0, 49.926, 73.4, 192.168.0.34, 169.254.125.248, 52.7, 2.5
600.0, 1400.0, 1400.0, 49.926, 75.1, 192.168.0.34, 169.254.125.248, 52.5, 2.5
600.0, 1400.0, 1400.0, 49.388, 72.9, 192.168.0.34, 169.254.125.248, 52.6, 2.5
600.0, 1400.0, 1400.0, 49.388, 74.5, 192.168.0.34, 169.254.125.248, 52.5, 2.5
600.0, 1400.0, 1400.0, 49.926, 73.4, 192.168.0.34, 169.254.125.248, 52.7, 2.5
600.0, 1400.0, 1400.0, 49.388, 74.9, 192.168.0.34, 169.254.125.248, 52.6, 2.5
600.0, 1400.0, 1400.0, 49.388, 74.7, 192.168.0.34, 169.254.125.248, 52.8, 2.5
600.0, 1400.0, 1400.0, 49.926, 75.7, 192.168.0.34, 169.254.125.248, 52.7, 2.5
600.0, 1400.0, 1400.0, 49.388, 75.8, 192.168.0.34, 169.254.125.248, 52.7, 2.5
600.0, 1400.0, 1400.0, 49.388, 77.4, 192.168.0.34, 169.254.125.248, 52.8, 2.5
600.0, 1400.0, 1400.0, 50.464, 75.0, 192.168.0.34, 169.254.125.248, 52.7, 2.5
600.0, 1400.0, 1400.0, 49.388, 75.6, 192.168.0.34, 169.254.125.248, 52.7, 2.5
600.0, 1400.0, 1400.0, 49.388, 76.8, 192.168.0.34, 169.254.125.248, 52.6, 2.5
600.0, 1400.0, 1400.0, 49.926, 75.2, 192.168.0.34, 169.254.125.248, 52.7, 2.5
600.0, 1400.0, 1400.0, 49.926, 76.2, 192.168.0.34, 169.254.125.248, 52.9, 2.5
600.0, 1400.0, 1400.0, 50.464, 75.7, 192.168.0.34, 169.254.125.248, 52.8, 2.5
600.0, 1400.0, 1400.0, 49.388, 72.0, 192.168.0.34, 169.254.125.248, 52.8, 2.5
