cpu_fclk_min, cpu_fclk_max, cpu_fclk_cur, cpu_temp, cpu_load, ip_wired, ip_wifi, memory_usage, swap_usage
600.0, 1400.0, 600.0, 33.248, 3.5, 192.168.0.34, 192.168.0.118, 48.3, 2.3
600.0, 1400.0, 600.0, 33.786, 2.8, 192.168.0.34, 192.168.0.118, 48.0, 2.3
600.0, 1400.0, 1400.0, 35.4, 18.6, 192.168.0.34, 192.168.0.118, 49.0, 2.3
600.0, 1400.0, 1400.0, 36.476, 83.6, 192.168.0.34, 192.168.0.118, 50.2, 2.3
600.0, 1400.0, 1400.0, 37.552, 87.9, 192.168.0.34, 192.168.0.118, 49.9, 2.3
600.0, 1400.0, 1400.0, 37.552, 87.3, 192.168.0.34, 192.168.0.118, 49.6, 2.3
600.0, 1400.0, 1400.0, 36.476, 69.6, 192.168.0.34, 192.168.0.118, 48.0, 2.3
600.0, 1400.0, 1400.0, 37.014, 68.2, 192.168.0.34, 192.168.0.118, 48.2, 2.3
600.0, 1400.0, 1400.0, 36.476, 65.5, 192.168.0.34, 192.168.0.118, 48.0, 2.3
600.0, 1400.0, 1400.0, 36.476, 68.7, 192.168.0.34, 192.168.0.118, 48.8, 2.3
600.0, 1400.0, 1400.0, 36.476, 69.0, 192.168.0.34, 192.168.0.118, 48.7, 2.3
600.0, 1400.0, 1400.0, 37.014, 65.2, 192.168.0.34, 192.168.0.118, 48.8, 2.3
600.0, 1400.0, 1400.0, 37.552, 72.3, 192.168.0.34, 192.168.0.118, 50.6, 2.3
600.0, 1400.0, 1400.0, 37.552, 68.6, 192.168.0.34, 192.168.0.118, 48.4, 2.3
600.0, 1400.0, 1400.0, 37.014, 65.8, 192.168.0.34, 192.168.0.118, 48.3, 2.3
600.0, 1400.0, 1400.0, 37.014, 68.0, 192.168.0.34, 192.168.0.118, 48.5, 2.3
600.0, 1400.0, 1400.0, 37.552, 65.6, 192.168.0.34, 192.168.0.118, 48.4, 2.3
600.0, 1400.0, 1400.0, 37.552, 65.9, 192.168.0.34, 192.168.0.118, 48.4, 2.3
600.0, 1400.0, 1400.0, 37.552, 67.4, 192.168.0.34, 192.168.0.118, 51.2, 2.3
600.0, 1400.0, 1400.0, 37.552, 67.9, 192.168.0.34, 192.168.0.118, 49.4, 2.3
600.0, 1400.0, 1400.0, 38.09, 65.0, 192.168.0.34, 192.168.0.118, 48.7, 2.3
600.0, 1400.0, 1400.0, 37.014, 63.4, 192.168.0.34, 192.168.0.118, 48.6, 2.3
600.0, 1400.0, 1400.0, 37.552, 65.9, 192.168.0.34, 192.168.0.118, 48.4, 2.3
600.0, 1400.0, 1400.0, 37.552, 66.2, 192.168.0.34, 192.168.0.118, 48.3, 2.3
600.0, 1400.0, 1400.0, 37.552, 64.8, 192.168.0.34, 192.168.0.118, 48.3, 2.3
600.0, 1400.0, 1400.0, 37.552, 63.8, 192.168.0.34, 192.168.0.118, 48.3, 2.3
600.0, 1400.0, 1400.0, 37.014, 66.4, 192.168.0.34, 192.168.0.118, 48.1, 2.3
600.0, 1400.0, 1400.0, 37.552, 64.5, 192.168.0.34, 192.168.0.118, 48.4, 2.3
600.0, 1400.0, 1400.0, 37.552, 65.4, 192.168.0.34, 192.168.0.118, 48.3, 2.3
600.0, 1400.0, 1400.0, 37.552, 66.0, 192.168.0.34, 192.168.0.118, 48.3, 2.3
600.0, 1400.0, 1400.0, 38.09, 67.4, 192.168.0.34, 192.168.0.118, 48.5, 2.3
600.0, 1400.0, 1400.0, 37.552, 65.9, 192.168.0.34, 192.168.0.118, 48.5, 2.3
600.0, 1400.0, 1400.0, 37.552, 63.8, 192.168.0.34, 192.168.0.118, 48.2, 2.3
600.0, 1400.0, 1400.0, 38.09, 66.5, 192.168.0.34, 192.168.0.118, 48.3, 2.3
600.0, 1400.0, 1400.0, 37.552, 63.6, 192.168.0.34, 192.168.0.118, 48.4, 2.3
600.0, 1400.0, 1400.0, 38.09, 65.0, 192.168.0.34, 192.168.0.118, 48.3, 2.3
600.0, 1400.0, 1400.0, 38.09, 66.3, 192.168.0.34, 192.168.0.118, 48.6, 2.3
600.0, 1400.0, 1400.0, 38.09, 64.4, 192.168.0.34, 192.168.0.118, 48.4, 2.3
600.0, 1400.0, 1400.0, 38.09, 63.8, 192.168.0.34, 192.168.0.118, 48.3, 2.3
600.0, 1400.0, 1400.0, 37.552, 66.3, 192.168.0.34, 192.168.0.118, 48.4, 2.3
600.0, 1400.0, 1400.0, 37.552, 64.3, 192.168.0.34, 192.168.0.118, 48.3, 2.3
600.0, 1400.0, 1400.0, 37.552, 65.7, 192.168.0.34, 192.168.0.118, 48.5, 2.3
600.0, 1400.0, 1400.0, 38.09, 64.4, 192.168.0.34, 192.168.0.118, 48.4, 2.3
600.0, 1400.0, 1400.0, 37.552, 66.8, 192.168.0.34, 192.168.0.118, 48.8, 2.3
600.0, 1400.0, 1400.0, 38.628, 67.2, 192.168.0.34, 192.168.0.118, 48.5, 2.3
600.0, 1400.0, 1400.0, 37.552, 64.6, 192.168.0.34, 192.168.0.118, 48.6, 2.3
600.0, 1400.0, 1400.0, 38.09, 65.3, 192.168.0.34, 192.168.0.118, 48.6, 2.3
600.0, 1400.0, 1400.0, 37.552, 64.1, 192.168.0.34, 192.168.0.118, 48.5, 2.3
600.0, 1400.0, 1400.0, 38.628, 64.4, 192.168.0.34, 192.168.0.118, 48.3, 2.3
600.0, 1400.0, 1400.0, 38.628, 65.3, 192.168.0.34, 192.168.0.118, 48.6, 2.3
600.0, 1400.0, 1400.0, 38.09, 65.2, 192.168.0.34, 192.168.0.118, 48.5, 2.3
600.0, 1400.0, 1400.0, 38.628, 66.9, 192.168.0.34, 192.168.0.118, 48.6, 2.3
600.0, 1400.0, 1400.0, 38.09, 66.2, 192.168.0.34, 192.168.0.118, 48.6, 2.3
600.0, 1400.0, 1400.0, 38.628, 65.3, 192.168.0.34, 192.168.0.118, 48.3, 2.3
600.0, 1400.0, 1400.0, 38.09, 69.1, 192.168.0.34, 192.168.0.118, 48.5, 2.3
600.0, 1400.0, 1400.0, 38.09, 67.4, 192.168.0.34, 192.168.0.118, 48.6, 2.3
600.0, 1400.0, 1400.0, 37.552, 65.8, 192.168.0.34, 192.168.0.118, 48.5, 2.3
600.0, 1400.0, 1400.0, 38.628, 67.9, 192.168.0.34, 192.168.0.118, 48.5, 2.3
600.0, 1400.0, 1400.0, 38.09, 65.2, 192.168.0.34, 192.168.0.118, 48.2, 2.3
600.0, 1400.0, 1400.0, 37.552, 65.2, 192.168.0.34, 192.168.0.118, 48.3, 2.3
600.0, 1400.0, 1400.0, 38.628, 66.7, 192.168.0.34, 192.168.0.118, 48.1, 2.3
600.0, 1400.0, 1400.0, 38.09, 66.5, 192.168.0.34, 192.168.0.118, 48.1, 2.3
600.0, 1400.0, 1400.0, 37.552, 67.9, 192.168.0.34, 192.168.0.118, 48.0, 2.3
600.0, 1400.0, 1400.0, 38.628, 66.6, 192.168.0.34, 192.168.0.118, 48.0, 2.3
600.0, 1400.0, 1400.0, 37.014, 11.8, 192.168.0.34, 192.168.0.118, 48.5, 2.3
600.0, 1400.0, 1400.0, 36.476, 13.5, 192.168.0.34, 192.168.0.118, 49.7, 2.3
600.0, 1400.0, 1400.0, 38.628, 65.4, 192.168.0.34, 192.168.0.118, 51.4, 2.3
600.0, 1400.0, 1400.0, 38.628, 85.7, 192.168.0.34, 192.168.0.118, 51.9, 2.3
600.0, 1400.0, 1400.0, 38.628, 88.3, 192.168.0.34, 192.168.0.118, 51.8, 2.3
600.0, 1400.0, 1400.0, 39.166, 87.9, 192.168.0.34, 192.168.0.118, 52.7, 2.3
600.0, 1400.0, 1400.0, 39.166, 86.7, 192.168.0.34, 192.168.0.118, 52.5, 2.3
600.0, 1400.0, 1400.0, 39.704, 85.4, 192.168.0.34, 192.168.0.118, 52.2, 2.3
600.0, 1400.0, 1400.0, 39.704, 86.0, 192.168.0.34, 192.168.0.118, 52.4, 2.3
600.0, 1400.0, 1400.0, 39.704, 87.1, 192.168.0.34, 192.168.0.118, 52.5, 2.3
600.0, 1400.0, 1400.0, 39.166, 84.8, 192.168.0.34, 192.168.0.118, 52.5, 2.3
600.0, 1400.0, 1400.0, 39.166, 82.5, 192.168.0.34, 192.168.0.118, 52.5, 2.3
600.0, 1400.0, 1400.0, 39.166, 86.7, 192.168.0.34, 192.168.0.118, 52.4, 2.3
600.0, 1400.0, 1400.0, 39.704, 87.1, 192.168.0.34, 192.168.0.118, 52.8, 2.3
600.0, 1400.0, 1400.0, 39.704, 87.9, 192.168.0.34, 192.168.0.118, 52.7, 2.3
600.0, 1400.0, 1400.0, 39.704, 82.3, 192.168.0.34, 192.168.0.118, 52.7, 2.3
600.0, 1400.0, 1400.0, 39.704, 85.0, 192.168.0.34, 192.168.0.118, 52.6, 2.3
600.0, 1400.0, 1400.0, 39.166, 83.1, 192.168.0.34, 192.168.0.118, 52.6, 2.3
600.0, 1400.0, 1400.0, 39.704, 85.3, 192.168.0.34, 192.168.0.118, 51.8, 2.3
600.0, 1400.0, 600.0, 37.552, 42.4, 192.168.0.34, 192.168.0.118, 51.4, 2.5
600.0, 1400.0, 1400.0, 37.014, 13.5, 192.168.0.34, 192.168.0.118, 49.4, 2.5
600.0, 1400.0, 1400.0, 39.704, 20.2, 192.168.0.34, 192.168.0.118, 50.2, 2.5
