cpu_fclk_min, cpu_fclk_max, cpu_fclk_cur, cpu_temp, cpu_load, ip_wired, ip_wifi, memory_usage, swap_usage
600.0, 1400.0, 1400.0, 43.47, 80.4, 192.168.0.34, 169.254.125.248, 50.2, 2.3
600.0, 1400.0, 1400.0, 42.394, 83.4, 192.168.0.34, 169.254.125.248, 50.2, 2.3
600.0, 1400.0, 1400.0, 41.318, 85.0, 192.168.0.34, 169.254.125.248, 50.1, 2.3
600.0, 1400.0, 1400.0, 40.78, 79.4, 192.168.0.34, 169.254.125.248, 50.4, 2.3
600.0, 1400.0, 1400.0, 41.856, 83.6, 192.168.0.34, 169.254.125.248, 50.2, 2.3
600.0, 1400.0, 1400.0, 41.318, 80.9, 192.168.0.34, 169.254.125.248, 50.0, 2.3
600.0, 1400.0, 1400.0, 42.932, 83.2, 192.168.0.34, 169.254.125.248, 50.2, 2.3
600.0, 1400.0, 1400.0, 41.856, 81.2, 192.168.0.34, 169.254.125.248, 50.3, 2.3
600.0, 1400.0, 1400.0, 41.856, 84.5, 192.168.0.34, 169.254.125.248, 50.3, 2.3
600.0, 1400.0, 1400.0, 41.318, 85.4, 192.168.0.34, 169.254.125.248, 50.4, 2.3
600.0, 1400.0, 1400.0, 41.856, 81.1, 192.168.0.34, 169.254.125.248, 50.2, 2.3
600.0, 1400.0, 1400.0, 42.394, 84.9, 192.168.0.34, 169.254.125.248, 50.2, 2.3
600.0, 1400.0, 1400.0, 41.318, 81.7, 192.168.0.34, 169.254.125.248, 50.2, 2.3
600.0, 1400.0, 1400.0, 44.008, 80.9, 192.168.0.34, 169.254.125.248, 50.4, 2.3
600.0, 1400.0, 1400.0, 45.084, 74.6, 192.168.0.34, 169.254.125.248, 50.3, 2.3
600.0, 1400.0, 1400.0, 44.008, 80.9, 192.168.0.34, 169.254.125.248, 50.5, 2.3
600.0, 1400.0, 1400.0, 40.78, 83.7, 192.168.0.34, 169.254.125.248, 50.4, 2.3
600.0, 1400.0, 1400.0, 41.856, 83.2, 192.168.0.34, 169.254.125.248, 50.2, 2.3
600.0, 1400.0, 1400.0, 43.47, 79.1, 192.168.0.34, 169.254.125.248, 50.4, 2.3
600.0, 1400.0, 1400.0, 44.008, 84.8, 192.168.0.34, 169.254.125.248, 50.3, 2.3
600.0, 1400.0, 1400.0, 42.932, 83.6, 192.168.0.34, 169.254.125.248, 50.4, 2.3
600.0, 1400.0, 1400.0, 41.318, 84.0, 192.168.0.34, 169.254.125.248, 50.5, 2.3
600.0, 1400.0, 1400.0, 44.008, 81.5, 192.168.0.34, 169.254.125.248, 50.5, 2.3
600.0, 1400.0, 1400.0, 44.008, 82.7, 192.168.0.34, 169.254.125.248, 50.1, 2.3
600.0, 1400.0, 1400.0, 42.932, 83.3, 192.168.0.34, 169.254.125.248, 50.2, 2.3
600.0, 1400.0, 1400.0, 43.47, 81.1, 192.168.0.34, 169.254.125.248, 50.0, 2.3
600.0, 1400.0, 1400.0, 42.394, 83.0, 192.168.0.34, 169.254.125.248, 49.8, 2.3
600.0, 1400.0, 1400.0, 41.856, 80.8, 192.168.0.34, 169.254.125.248, 50.0, 2.3
600.0, 1400.0, 1400.0, 39.166, 10.5, 192.168.0.34, 169.254.125.248, 48.4, 2.3
600.0, 1400.0, 1400.0, 44.546, 74.5, 192.168.0.34, 169.254.125.248, 49.2, 2.3
600.0, 1400.0, 600.0, 38.09, 32.1, 192.168.0.34, 169.254.125.248, 48.8, 2.3
600.0, 1400.0, 1400.0, 37.552, 7.4, 192.168.0.34, 169.254.125.248, 47.0, 2.3
600.0, 1400.0, 1400.0, 39.704, 26.8, 192.168.0.34, 169.254.125.248, 47.3, 2.3
600.0, 1400.0, 800.0, 38.628, 30.8, 192.168.0.34, 169.254.125.248, 48.5, 2.3
600.0, 1400.0, 1400.0, 39.704, 35.3, 192.168.0.34, 169.254.125.248, 47.8, 2.3
600.0, 1400.0, 1400.0, 40.242, 82.3, 192.168.0.34, 169.254.125.248, 48.3, 2.3
600.0, 1400.0, 1400.0, 42.932, 76.5, 192.168.0.34, 169.254.125.248, 48.8, 2.3
600.0, 1400.0, 1400.0, 41.856, 76.2, 192.168.0.34, 169.254.125.248, 49.1, 2.3
600.0, 1400.0, 1400.0, 42.932, 74.7, 192.168.0.34, 169.254.125.248, 49.2, 2.3
600.0, 1400.0, 1400.0, 44.008, 75.3, 192.168.0.34, 169.254.125.248, 49.1, 2.3
600.0, 1400.0, 1400.0, 41.856, 78.3, 192.168.0.34, 169.254.125.248, 49.5, 2.3
600.0, 1400.0, 1400.0, 42.394, 83.9, 192.168.0.34, 169.254.125.248, 49.7, 2.3
600.0, 1400.0, 1400.0, 40.78, 81.5, 192.168.0.34, 169.254.125.248, 49.7, 2.3
600.0, 1400.0, 1400.0, 44.546, 78.3, 192.168.0.34, 169.254.125.248, 49.7, 2.3
600.0, 1400.0, 1400.0, 43.47, 76.6, 192.168.0.34, 169.254.125.248, 49.7, 2.3
600.0, 1400.0, 1400.0, 42.932, 78.1, 192.168.0.34, 169.254.125.248, 49.8, 2.3
600.0, 1400.0, 1400.0, 42.932, 77.4, 192.168.0.34, 169.254.125.248, 49.6, 2.3
600.0, 1400.0, 1400.0, 44.008, 77.9, 192.168.0.34, 169.254.125.248, 49.7, 2.3
600.0, 1400.0, 1400.0, 45.084, 72.5, 192.168.0.34, 169.254.125.248, 49.7, 2.3
600.0, 1400.0, 1400.0, 44.546, 75.5, 192.168.0.34, 169.254.125.248, 49.8, 2.3
600.0, 1400.0, 1400.0, 41.856, 76.4, 192.168.0.34, 169.254.125.248, 49.7, 2.3
600.0, 1400.0, 1400.0, 44.008, 79.5, 192.168.0.34, 169.254.125.248, 49.7, 2.3
600.0, 1400.0, 1400.0, 45.622, 74.6, 192.168.0.34, 169.254.125.248, 49.3, 2.3
600.0, 1400.0, 1400.0, 43.47, 74.4, 192.168.0.34, 169.254.125.248, 49.2, 2.3
600.0, 1400.0, 1400.0, 41.856, 83.5, 192.168.0.34, 169.254.125.248, 49.5, 2.3
600.0, 1400.0, 1400.0, 43.47, 78.0, 192.168.0.34, 169.254.125.248, 49.2, 2.3
600.0, 1400.0, 1400.0, 41.856, 78.1, 192.168.0.34, 169.254.125.248, 49.4, 2.3
600.0, 1400.0, 1400.0, 44.008, 73.4, 192.168.0.34, 169.254.125.248, 49.3, 2.3
600.0, 1400.0, 1400.0, 44.546, 75.8, 192.168.0.34, 169.254.125.248, 49.6, 2.3
600.0, 1400.0, 1400.0, 44.546, 73.8, 192.168.0.34, 169.254.125.248, 49.6, 2.3
600.0, 1400.0, 1400.0, 44.008, 78.0, 192.168.0.34, 169.254.125.248, 49.3, 2.3
600.0, 1400.0, 1400.0, 43.47, 77.0, 192.168.0.34, 169.254.125.248, 49.4, 2.3
600.0, 1400.0, 1400.0, 42.394, 76.8, 192.168.0.34, 169.254.125.248, 49.2, 2.3
600.0, 1400.0, 1400.0, 44.008, 79.9, 192.168.0.34, 169.254.125.248, 49.3, 2.3
600.0, 1400.0, 1400.0, 41.856, 76.6, 192.168.0.34, 169.254.125.248, 49.3, 2.3
600.0, 1400.0, 1400.0, 44.008, 80.2, 192.168.0.34, 169.254.125.248, 49.5, 2.3
600.0, 1400.0, 1400.0, 42.932, 76.2, 192.168.0.34, 169.254.125.248, 49.3, 2.3
600.0, 1400.0, 1400.0, 43.47, 77.2, 192.168.0.34, 169.254.125.248, 49.5, 2.3
600.0, 1400.0, 1400.0, 44.546, 75.1, 192.168.0.34, 169.254.125.248, 49.5, 2.3
600.0, 1400.0, 1400.0, 44.546, 80.6, 192.168.0.34, 169.254.125.248, 49.3, 2.3
600.0, 1400.0, 1400.0, 42.932, 82.2, 192.168.0.34, 169.254.125.248, 49.7, 2.3
600.0, 1400.0, 600.0, 38.628, 23.2, 192.168.0.34, 169.254.125.248, 46.8, 2.3
600.0, 1400.0, 600.0, 37.552, 0.8, 192.168.0.34, 169.254.125.248, 46.6, 2.3
600.0, 1400.0, 600.0, 37.552, 2.2, 192.168.0.34, 169.254.125.248, 46.5, 2.3
600.0, 1400.0, 600.0, 37.014, 4.9, 192.168.0.34, 169.254.125.248, 46.3, 2.3
600.0, 1400.0, 700.0, 37.552, 12.4, 192.168.0.34, 169.254.125.248, 46.5, 2.3
600.0, 1400.0, 600.0, 37.014, 14.5, 192.168.0.34, 169.254.125.248, 47.6, 2.3
600.0, 1400.0, 1400.0, 38.09, 9.8, 192.168.0.34, 169.254.125.248, 44.7, 2.3
600.0, 1400.0, 800.0, 38.628, 15.4, 192.168.0.34, 169.254.125.248, 49.7, 2.3
600.0, 1400.0, 1400.0, 41.856, 60.1, 192.168.0.34, 169.254.125.248, 49.8, 2.3
600.0, 1400.0, 1400.0, 42.932, 83.8, 192.168.0.34, 169.254.125.248, 50.4, 2.3
600.0, 1400.0, 1400.0, 42.932, 87.5, 192.168.0.34, 169.254.125.248, 50.7, 2.3
600.0, 1400.0, 1400.0, 44.008, 87.8, 192.168.0.34, 169.254.125.248, 51.0, 2.3
600.0, 1400.0, 1400.0, 43.47, 87.0, 192.168.0.34, 169.254.125.248, 51.1, 2.3
600.0, 1400.0, 1400.0, 43.47, 84.2, 192.168.0.34, 169.254.125.248, 51.0, 2.3
600.0, 1400.0, 1400.0, 42.932, 78.4, 192.168.0.34, 169.254.125.248, 50.8, 2.3
600.0, 1400.0, 1400.0, 42.932, 83.8, 192.168.0.34, 169.254.125.248, 50.9, 2.3
600.0, 1400.0, 1400.0, 42.932, 86.2, 192.168.0.34, 169.254.125.248, 51.1, 2.3
600.0, 1400.0, 1400.0, 44.546, 83.9, 192.168.0.34, 169.254.125.248, 50.9, 2.3
600.0, 1400.0, 1400.0, 42.394, 88.1, 192.168.0.34, 169.254.125.248, 52.8, 2.3
600.0, 1400.0, 1400.0, 42.932, 88.2, 192.168.0.34, 169.254.125.248, 51.3, 2.3
600.0, 1400.0, 1400.0, 42.932, 85.1, 192.168.0.34, 169.254.125.248, 51.3, 2.3
600.0, 1400.0, 1400.0, 44.008, 84.6, 192.168.0.34, 169.254.125.248, 51.6, 2.3
600.0, 1400.0, 1400.0, 42.932, 86.9, 192.168.0.34, 169.254.125.248, 51.1, 2.3
600.0, 1400.0, 1400.0, 41.856, 88.2, 192.168.0.34, 169.254.125.248, 50.4, 2.3
600.0, 1400.0, 1400.0, 42.932, 88.0, 192.168.0.34, 169.254.125.248, 50.5, 2.3
600.0, 1400.0, 1400.0, 42.394, 83.7, 192.168.0.34, 169.254.125.248, 50.5, 2.3
600.0, 1400.0, 1400.0, 45.084, 87.5, 192.168.0.34, 169.254.125.248, 50.3, 2.3
600.0, 1400.0, 1400.0, 42.932, 87.4, 192.168.0.34, 169.254.125.248, 50.6, 2.3
600.0, 1400.0, 1400.0, 42.932, 86.5, 192.168.0.34, 169.254.125.248, 50.4, 2.3
600.0, 1400.0, 1400.0, 42.394, 87.3, 192.168.0.34, 169.254.125.248, 50.5, 2.3
600.0, 1400.0, 1400.0, 45.084, 86.4, 192.168.0.34, 169.254.125.248, 50.6, 2.3
600.0, 1400.0, 1400.0, 43.47, 87.1, 192.168.0.34, 169.254.125.248, 50.7, 2.3
600.0, 1400.0, 1400.0, 44.008, 88.0, 192.168.0.34, 169.254.125.248, 50.7, 2.3
600.0, 1400.0, 1400.0, 43.47, 87.0, 192.168.0.34, 169.254.125.248, 50.4, 2.3
600.0, 1400.0, 1400.0, 45.622, 81.1, 192.168.0.34, 169.254.125.248, 50.6, 2.3
600.0, 1400.0, 1400.0, 42.394, 86.3, 192.168.0.34, 169.254.125.248, 50.5, 2.3
600.0, 1400.0, 1400.0, 41.856, 86.9, 192.168.0.34, 169.254.125.248, 50.7, 2.3
600.0, 1400.0, 1400.0, 43.47, 86.2, 192.168.0.34, 169.254.125.248, 50.5, 2.3
600.0, 1400.0, 1400.0, 45.084, 87.5, 192.168.0.34, 169.254.125.248, 50.4, 2.3
600.0, 1400.0, 1400.0, 44.546, 87.8, 192.168.0.34, 169.254.125.248, 50.2, 2.3
600.0, 1400.0, 1400.0, 42.932, 88.2, 192.168.0.34, 169.254.125.248, 50.2, 2.3
600.0, 1400.0, 1400.0, 43.47, 85.5, 192.168.0.34, 169.254.125.248, 50.2, 2.3
600.0, 1400.0, 1400.0, 45.084, 87.2, 192.168.0.34, 169.254.125.248, 50.3, 2.3
600.0, 1400.0, 1400.0, 44.546, 86.3, 192.168.0.34, 169.254.125.248, 50.3, 2.3
600.0, 1400.0, 1400.0, 42.932, 86.3, 192.168.0.34, 169.254.125.248, 50.3, 2.3
600.0, 1400.0, 1400.0, 44.546, 87.0, 192.168.0.34, 169.254.125.248, 50.3, 2.3
600.0, 1400.0, 1400.0, 44.008, 85.7, 192.168.0.34, 169.254.125.248, 50.3, 2.3
600.0, 1400.0, 1400.0, 42.932, 85.7, 192.168.0.34, 169.254.125.248, 50.3, 2.3
600.0, 1400.0, 1400.0, 42.932, 88.1, 192.168.0.34, 169.254.125.248, 50.4, 2.3
600.0, 1400.0, 1400.0, 42.932, 87.3, 192.168.0.34, 169.254.125.248, 50.5, 2.3
600.0, 1400.0, 1400.0, 46.16, 87.7, 192.168.0.34, 169.254.125.248, 50.1, 2.3
600.0, 1400.0, 1400.0, 44.546, 83.3, 192.168.0.34, 169.254.125.248, 50.0, 2.3
600.0, 1400.0, 1400.0, 42.932, 85.8, 192.168.0.34, 169.254.125.248, 49.8, 2.3
600.0, 1400.0, 1400.0, 41.856, 84.5, 192.168.0.34, 169.254.125.248, 49.8, 2.3
600.0, 1400.0, 1400.0, 44.546, 82.4, 192.168.0.34, 169.254.125.248, 49.8, 2.3
600.0, 1400.0, 1400.0, 45.084, 81.7, 192.168.0.34, 169.254.125.248, 49.8, 2.3
600.0, 1400.0, 800.0, 40.242, 40.6, 192.168.0.34, 169.254.125.248, 50.5, 2.3
600.0, 1400.0, 1400.0, 42.932, 34.1, 192.168.0.34, 169.254.125.248, 50.1, 2.3
600.0, 1400.0, 700.0, 39.704, 22.3, 192.168.0.34, 169.254.125.248, 49.0, 2.3
600.0, 1400.0, 1400.0, 39.704, 26.5, 192.168.0.34, 169.254.125.248, 49.2, 2.3
600.0, 1400.0, 1400.0, 45.084, 72.7, 192.168.0.34, 169.254.125.248, 49.8, 2.3
600.0, 1400.0, 1400.0, 46.16, 85.0, 192.168.0.34, 169.254.125.248, 50.3, 2.3
600.0, 1400.0, 1400.0, 44.546, 87.8, 192.168.0.34, 169.254.125.248, 50.7, 2.3
600.0, 1400.0, 1400.0, 45.084, 88.2, 192.168.0.34, 169.254.125.248, 51.4, 2.3
600.0, 1400.0, 1400.0, 43.47, 89.2, 192.168.0.34, 169.254.125.248, 51.2, 2.3
600.0, 1400.0, 1400.0, 45.084, 86.6, 192.168.0.34, 169.254.125.248, 51.3, 2.3
600.0, 1400.0, 1400.0, 45.084, 87.3, 192.168.0.34, 169.254.125.248, 51.6, 2.3
600.0, 1400.0, 1400.0, 44.008, 88.0, 192.168.0.34, 169.254.125.248, 51.2, 2.3
600.0, 1400.0, 1400.0, 46.698, 88.7, 192.168.0.34, 169.254.125.248, 51.1, 2.3
600.0, 1400.0, 1400.0, 47.774, 88.5, 192.168.0.34, 169.254.125.248, 51.3, 2.3
600.0, 1400.0, 1400.0, 47.774, 90.2, 192.168.0.34, 169.254.125.248, 51.5, 2.3
600.0, 1400.0, 1400.0, 47.774, 89.3, 192.168.0.34, 169.254.125.248, 51.5, 2.3
600.0, 1400.0, 1400.0, 45.622, 90.1, 192.168.0.34, 169.254.125.248, 51.7, 2.3
600.0, 1400.0, 1400.0, 44.546, 88.6, 192.168.0.34, 169.254.125.248, 51.3, 2.3
600.0, 1400.0, 1400.0, 44.008, 89.8, 192.168.0.34, 169.254.125.248, 51.4, 2.3
600.0, 1400.0, 1400.0, 46.16, 89.3, 192.168.0.34, 169.254.125.248, 51.4, 2.3
600.0, 1400.0, 1400.0, 45.084, 87.8, 192.168.0.34, 169.254.125.248, 50.2, 2.3
600.0, 1400.0, 1400.0, 46.16, 84.7, 192.168.0.34, 169.254.125.248, 50.5, 2.3
600.0, 1400.0, 700.0, 44.008, 76.3, 192.168.0.34, 169.254.125.248, 50.6, 2.3
600.0, 1400.0, 600.0, 39.704, 8.3, 192.168.0.34, 169.254.125.248, 25.9, 2.3
cpu_fclk_min, cpu_fclk_max, cpu_fclk_cur, cpu_temp, cpu_load, ip_wired, ip_wifi, memory_usage, swap_usage
600.0, 1400.0, 900.0, 31.096, 15.4, fe80::5da0:4da9:f958:2a44%eth0, b8:27:eb:cb:e6:f6, 13.1, 0.0
600.0, 1400.0, 1400.0, 31.096, 18.9, 2003:ee:a71e:2200:beb9:55b3:a35b:8014, b8:27:eb:cb:e6:f6, 13.2, 0.0
600.0, 1400.0, 1400.0, 34.324, 66.7, 192.168.0.34, 169.254.125.248, 28.6, 0.0
600.0, 1400.0, 1400.0, 34.862, 69.0, 192.168.0.34, 169.254.125.248, 43.8, 0.0
600.0, 1400.0, 1400.0, 34.324, 35.8, 192.168.0.34, 169.254.125.248, 45.3, 0.5
600.0, 1400.0, 1400.0, 34.324, 20.2, 192.168.0.34, 169.254.125.248, 43.3, 1.0
600.0, 1400.0, 600.0, 33.248, 19.7, 192.168.0.34, 169.254.125.248, 42.2, 1.0
600.0, 1400.0, 900.0, 34.862, 29.3, 192.168.0.34, 169.254.125.248, 49.3, 2.0
600.0, 1400.0, 1400.0, 36.476, 49.0, 192.168.0.34, 169.254.125.248, 49.9, 2.3
600.0, 1400.0, 1400.0, 37.014, 83.1, 192.168.0.34, 169.254.125.248, 49.0, 2.3
600.0, 1400.0, 1400.0, 37.552, 85.7, 192.168.0.34, 169.254.125.248, 49.3, 2.3
600.0, 1400.0, 1400.0, 37.552, 83.1, 192.168.0.34, 169.254.125.248, 49.2, 2.3
600.0, 1400.0, 1400.0, 38.628, 88.6, 192.168.0.34, 169.254.125.248, 50.3, 2.8
600.0, 1400.0, 1400.0, 38.628, 84.5, 192.168.0.34, 169.254.125.248, 50.1, 2.8
600.0, 1400.0, 1400.0, 37.552, 84.1, 192.168.0.34, 169.254.125.248, 50.0, 2.8
600.0, 1400.0, 1400.0, 38.628, 86.8, 192.168.0.34, 169.254.125.248, 50.1, 2.8
600.0, 1400.0, 1400.0, 38.628, 86.8, 192.168.0.34, 169.254.125.248, 50.2, 2.8
600.0, 1400.0, 1400.0, 38.628, 84.8, 192.168.0.34, 169.254.125.248, 50.3, 2.8
600.0, 1400.0, 1400.0, 39.166, 85.4, 192.168.0.34, 169.254.125.248, 50.2, 2.8
600.0, 1400.0, 1400.0, 38.628, 86.3, 192.168.0.34, 169.254.125.248, 50.4, 2.8
600.0, 1400.0, 1400.0, 38.628, 84.8, 192.168.0.34, 169.254.125.248, 50.6, 2.8
600.0, 1400.0, 1400.0, 38.628, 83.7, 192.168.0.34, 169.254.125.248, 50.5, 2.8
600.0, 1400.0, 1400.0, 39.166, 88.1, 192.168.0.34, 169.254.125.248, 50.4, 2.8
600.0, 1400.0, 1400.0, 39.166, 85.1, 192.168.0.34, 169.254.125.248, 50.9, 2.8
600.0, 1400.0, 1400.0, 39.166, 90.4, 192.168.0.34, 169.254.125.248, 50.8, 2.8
600.0, 1400.0, 1400.0, 39.704, 86.6, 192.168.0.34, 169.254.125.248, 50.9, 2.8
600.0, 1400.0, 1400.0, 39.704, 83.6, 192.168.0.34, 169.254.125.248, 50.8, 2.8
600.0, 1400.0, 1400.0, 39.704, 83.8, 192.168.0.34, 169.254.125.248, 50.8, 2.8
600.0, 1400.0, 1400.0, 39.704, 82.9, 192.168.0.34, 169.254.125.248, 50.8, 2.8
600.0, 1400.0, 1400.0, 40.242, 87.1, 192.168.0.34, 169.254.125.248, 50.9, 2.8
600.0, 1400.0, 1400.0, 40.242, 88.9, 192.168.0.34, 169.254.125.248, 51.2, 2.8
600.0, 1400.0, 1400.0, 39.704, 86.5, 192.168.0.34, 169.254.125.248, 50.8, 2.8
600.0, 1400.0, 1400.0, 40.242, 86.9, 192.168.0.34, 169.254.125.248, 50.9, 2.8
600.0, 1400.0, 1400.0, 40.78, 86.8, 192.168.0.34, 169.254.125.248, 51.0, 2.8
600.0, 1400.0, 1400.0, 40.242, 85.1, 192.168.0.34, 169.254.125.248, 51.0, 2.8
600.0, 1400.0, 1400.0, 40.242, 83.5, 192.168.0.34, 169.254.125.248, 51.0, 2.8
600.0, 1400.0, 1400.0, 39.704, 88.6, 192.168.0.34, 169.254.125.248, 51.0, 2.8
600.0, 1400.0, 1400.0, 39.704, 87.6, 192.168.0.34, 169.254.125.248, 51.3, 2.8
600.0, 1400.0, 1400.0, 39.704, 86.0, 192.168.0.34, 169.254.125.248, 51.0, 2.8
600.0, 1400.0, 1400.0, 40.78, 85.7, 192.168.0.34, 169.254.125.248, 50.8, 2.8
600.0, 1400.0, 1400.0, 40.242, 87.5, 192.168.0.34, 169.254.125.248, 51.0, 2.8
600.0, 1400.0, 1400.0, 40.242, 87.2, 192.168.0.34, 169.254.125.248, 51.0, 2.8
600.0, 1400.0, 1400.0, 40.78, 86.3, 192.168.0.34, 169.254.125.248, 51.1, 2.8
600.0, 1400.0, 1400.0, 40.78, 86.4, 192.168.0.34, 169.254.125.248, 51.0, 2.8
600.0, 1400.0, 1400.0, 39.704, 87.0, 192.168.0.34, 169.254.125.248, 51.2, 2.8
600.0, 1400.0, 1400.0, 40.78, 87.1, 192.168.0.34, 169.254.125.248, 50.9, 2.8
600.0, 1400.0, 1400.0, 40.78, 87.6, 192.168.0.34, 169.254.125.248, 50.9, 2.8
